星级	名字	介绍	其他	网址	电话
4	途居房车露营地(黄山风景区店)	途居房车露营地(黄山风景区店)位于安徽省黄山市黄山区焦村镇，毗邻黄山风景区西大门，占地面积约1000亩。	['开业：2015', '客房数：150']	https://hotels.ctrip.com/hotels/detail/?hotelId=2585383	联系方式：0559-8569999
4	合肥兰花丽呈酒店	合肥兰花丽呈酒店位于合肥市蜀山区黄潜望板块核心区域，距离金大地1912商圈步行约10分钟，坐拥城市璀璨夜景。	['开业：2018', '客房数：165']	https://hotels.ctrip.com/hotels/detail/?hotelId=26430394	联系方式：0551-63539333
4	黄山叶荷书院·呈坎永兴府度假酒店	位于呈坎景区永兴湖畔，呈坎被誉为中国东汉八卦村、中国历史文化名镇、中国明代建筑博物馆、中国国保之乡，距今已有1800多年的建村历史，现为国家AAAAA级旅游风景区。	['开业：2018', '客房数：24']	https://hotels.ctrip.com/hotels/detail/?hotelId=26547476	联系方式：0559-3556868
4	太平湖丽湖湖畔智能酒店	旅客若想住在黄山的太平湖风景区，那么将会是一个便捷的选择。屯溪机场和黄山北站分别位于距离酒店106km和93km的地方。</br>酒店对客房的装饰十分考究，每间设施齐全的客房都配备有空调。有饮水需求的旅客，酒店还为您提供了电热水壶。浴室内提供拖鞋、24小时热水和洗漱用品(6样以内)，让您感受到宾至如归的享受。在餐厅服务方面，酒店中餐厅会提供美食。若是觉得酒店的餐饮无法满足您挑剔的味蕾，不妨去附近的渔村活鱼馆（农家菜）、凤湖缘品鱼馆（农家菜）或大头鱼土菜馆（农家菜）品尝下一流的推荐美食。</br>酒店提供的休闲设施，旨在为旅客营造多姿多彩、奢华完美的住宿体验。24小时开放的前台服务可为您随时提供信息，以帮助您探索这个魅力之都。酒店客人可以额外使用停车场。	['开业：2015', '客房数：68']	https://hotels.ctrip.com/hotels/detail/?hotelId=2699739	联系方式：0559-8565999
4	康铂酒店(合肥新加坡花园城店)	康铂酒店(合肥新加坡花园城店)坐落在美丽的蜀山区和高新区之间，毗邻美丽的大蜀山森林公园、1912商业街区，更依傍着合肥家喻户晓的高档小区新加坡花园城，环境优美、交通便利。	['开业：2019', '客房数：95']	https://hotels.ctrip.com/hotels/detail/?hotelId=28127051	联系方式：0551-63659993
4	黄山云华栖轻奢度假民宿	黄山云华栖轻奢度假民宿位于黄山风景区西大门脚下汤家庄村，周边有黄山风景区、太平湖风景区、翡翠谷、宏村等众多景点。	['开业：2019', '客房数：11']	https://hotels.ctrip.com/hotels/detail/?hotelId=28475725	联系方式：0559-8550555
4	徽自在·山水宏村精品酒店	徽自在·山水宏村精品酒店位于宏村艺术小镇c8，距离宏村景区西门，步行约7分钟，距离奇墅湖五十米，正是观赏“水中林树”景观的上佳位置，亲水游览更加方便。	['开业：2019', '客房数：28']	https://hotels.ctrip.com/hotels/detail/?hotelId=28678574	联系方式：0559-5588855
4	合肥南站滨湖会展中心亚朵酒店	合肥南站滨湖会展中心亚朵酒店位于包河大道高架花园大道进出口处；地理位置优越，交通便利，可直达合肥市各个交通要点；酒店毗邻滨湖国际会展中心，安徽省政府，金谷产业园，包河工业园，华夏茶博城，茶里水街等多个园区。距离滨湖会展中心约7分钟的车程；距离安徽省政府和包河区政府约3公里；距离罍街约10分钟的车程，在罍街可以尽享合肥小吃美食（小龙虾，烤鱼，臭豆腐等）。	['开业：2019', '客房数：91']	https://hotels.ctrip.com/hotels/detail/?hotelId=28725110	联系方式：0551-62673777
4	黄山安达国际大酒店	安达国际大酒店是由安达驾校全额投资的一家高端精品酒店，酒店位于世界旅游名城黄山徽州区迎宾大道120号，歙黟公路旁，距黄山高铁站仅5公里，酒店建筑面积3000平方米，有包厢22个，大型多功能可以容纳300人的宴会厅一个，整个酒店可以同时容纳600多人就餐，客房  68间 ，大床房6间、家庭房7间、标间55间。酒店公交线路四通八达。高雅时尚的品味，完美的服务是安达大酒店的特色，酒店环境优雅，内装精美，设施先进，功能齐全。酒店一贯秉承“满足客户需求，超越客户期待”的理念，为您提供最完善、最完美的服务，作为酒店追求的一项重要目标，您的开心与快乐，就是酒店的满足与追求。	['开业：2019', '客房数：68']	https://hotels.ctrip.com/hotels/detail/?hotelId=29973172	联系方式：0559-3559222
4	合肥国祯健康酒店	合肥国祯健康酒店一家按照超高星标准设计，集健康、养生、膳食、运动、商务休闲为一体的健康酒店，地处合肥市高新区中心，天达路16号。毗邻大蜀山富氧之地，环境幽雅，交通便捷，距离市中心仅10分钟车程。酒店228间客房设计以新中式风格为基调，同时融入禅意为核心文化主流设计理念。众多设计大师集百家之长，让商务与养生禅意文化环环相扣。 **的舒适睡眠空间、洁净的直饮水、空气净化系统，绿色起居系统、中医理疗、运动医学等特色设施，必将带给您健康养生新体验。入住“一站式”健康养生酒店，为您带来身心灵的洗涤之旅。	['开业：2019', '客房数：228']	https://hotels.ctrip.com/hotels/detail/?hotelId=31405762	联系方式：0551-65175099
4	合肥南站亚朵酒店	合肥南站亚朵酒店是亚朵（上海）酒店管理有限公司旗下一家高端连锁酒店，位于包河区南二环绿地商务中心内，地理位置优越，交通便利，毗邻高铁南站，汽车南站、江淮汽车制造厂、凌大塘工业园、等多个广场园区。加侨广场、安粮城市广场、罍街、大摩广场、安徽建筑大学北校区、合肥西递中学分列酒店周边。东距高铁南站和地铁1号线10分钟车程，合肥汽车南站3分钟车程，可直达市区。西距天鹅湖政务商圈10分钟车程。合肥新桥国际机场距离酒店仅50分钟车程。酒店设计理念是以阅读和属地摄影为主，高品质的客房产品，设施细致温馨的服务，给你带来“自然、静谧、温暖、朴实”的健康方式。所有客房均采用普兰特系列优质床品、全套高端BODYLABO体研究所草本精华洗浴用品，100M高速光纤，全WIFI覆盖，免费停车场等。酒店设有餐厅（相招）、洗烫烘干自助洗衣房（出尘）、设备精良的健身房（汗出）、及阅读会友书吧（竹居），为中高端商旅人士打造理想的住宿体验。能够在这里休憩、充电、得到心灵上的放松及人生感悟的共鸣。	['开业：2019', '客房数：151']	https://hotels.ctrip.com/hotels/detail/?hotelId=31484057	联系方式：0551-65536666
4	曙光薇酒店(合肥天鹅湖店)	曙光薇酒店(合肥天鹅湖店)是曙光酒店集团旗下的艺术精品酒店，天鹅湖畔，静谧秀丽，霸都云端，尽享繁华。好客曙光人将以亲近客户，满意惊喜的服务，为您带来物超所值的住宿体验。	['开业：2019', '客房数：108']	https://hotels.ctrip.com/hotels/detail/?hotelId=33389687	联系方式：0551-65430888
4	黄山墟里樵歌民宿	黄山墟里樵歌民宿座落在西溪南古村落风景区！我们秉承着远来皆客的理念，在这里欢迎四海宾朋。民宿拥有私人庭院，客房设施齐备，无线wifi。	['开业：2019', '客房数：5']	https://hotels.ctrip.com/hotels/detail/?hotelId=33635361	联系方式：13355597456
4	繁昌禧丽酒店	繁昌禧丽酒店是合肥禧临酒店管理集团连锁酒店之一，是一家以现代标准新建的酒店。酒店精心打造了95间配备齐全的商务客房，为来自海内外的宾客歇下全身疲惫，酒店采用北欧风情设计，以简约大气艺术佳作装饰，为宾客营造出魅力无穷的视觉享受和入住体验，诠释现代新简约时尚商务酒店新概念。酒店位于芜湖市繁昌县城北国泰大厦，临近城北农贸市场，距离着名5A级景区“马仁奇峰”13公里，酒店每一间客房均提供24小时免费热水，无线网络全覆盖，营养可口的自助早餐，大型免费停车场，交通出行特别方便。酒店每一间客房都配备全新智能马桶和制冷冰箱，完善的配置、标准的服务能够满足您或您公司的商务需求，我们将以诚挚的热情期待您的光临。	['开业：2019', '客房数：95']	https://hotels.ctrip.com/hotels/detail/?hotelId=34052411	联系方式：0553-7211999
4	黄山钓雪园设计酒店	钓雪园是西溪南十大名园之一，位于丰乐河畔，周边苍松环绕，满目苍翠千重绿，极具烟雨江南特色，其主人为明朝著名的戏曲家、抗倭名将——汪道昆。汪道昆49岁时，辞官隐居在西溪南镇，与数位志同道合的文人墨客结社于此，名曰“丰干社”。	['开业：2019', '客房数：11']	https://hotels.ctrip.com/hotels/detail/?hotelId=34054445	联系方式：0559-2782888
4	黄山大旅小舍	黄山大旅小舍坐落于古徽州核心区-黄山市徽州区，依山傍水、交通便利。	['开业：2019', '客房数：18']	https://hotels.ctrip.com/hotels/detail/?hotelId=34563470	联系方式：15755999699
4	天柱山龙盈假日酒店	天柱山龙盈假日酒店位于天柱山风景游客中心区，酒店距离九曲河漂流约317米，天柱大峡谷约105米。	['开业：2019', '客房数：51']	https://hotels.ctrip.com/hotels/detail/?hotelId=35083583	联系方式：0556-8146288
4	黄山梵景公馆	黄山梵景公馆位于黄山市屯溪区黎阳镇商山路（银河湾别墅区3栋），地理位置优越，距离屯溪老街、黎阳水街约2公里，周边配套设施齐全，涵盖了大型商场，休闲餐饮，时尚百货，巨幕影院，一站式购物中心。	['开业：2018', '装修时间：2019', '客房数：45']	https://hotels.ctrip.com/hotels/detail/?hotelId=35599745	联系方式：0559-2570079
4	黄山崇德楼	酒店位于黄山市屯溪区黎阳镇，（220省道旁），交通便利，周边黎阳水街、杨业功纪念馆是您旅游参观的好去处。驱车短时间可直达黄山风景区，西递宏村、道教圣地齐云山等名胜古迹畅玩。	['开业：2018', '装修时间：2019', '客房数：266']	https://hotels.ctrip.com/hotels/detail/?hotelId=36247707	联系方式：0559-2340666
4	黄山驿境精品文化酒店	黄山驿境精品文化酒店位于黄山宏村景区外，近塔川秋色、秀里影视城向东约500米（醉美秋色S218国道旁 可田园火锅及篝火晚会 BBQ）。	['开业：2015', '装修时间：2018', '客房数：18']	https://hotels.ctrip.com/hotels/detail/?hotelId=3640336	联系方式：13305590472
4	花筑奢·黄山书香贡元里客栈(呈坎店)	花筑奢·黄山书香贡元里客栈(呈坎店)位于黄山山脉南延伸段的5A景区呈坎景区内。	['开业：2019', '客房数：7']	https://hotels.ctrip.com/hotels/detail/?hotelId=38417192	联系方式：18989866321
4	合肥经开区希尔顿欢朋酒店	合肥经开区希尔顿欢朋酒店坐落于美丽的经济技术开发区技术产业园中环城商业街区，翡翠湖公园，环境优美，交通便利。	['开业：2019', '客房数：173']	https://hotels.ctrip.com/hotels/detail/?hotelId=38942011	联系方式：0551-69029888
4	沁心茗香民宿(黄山风景区换乘店)	沁心茗香民宿(黄山风景区换乘店)位于风景优美的黄山脚下，距离风景区换乘中心不足1km，车程约2分钟。酒店背靠山谷，谷中有绿密的茶树，茶园夏日 谷中凉风习习，夜晚非常安静，	['开业：2019', '客房数：38']	https://hotels.ctrip.com/hotels/detail/?hotelId=39873001	联系方式：18105597312
4	大好河山度假酒店(黄山环球店)	大好河山度假酒店(黄山环球店)地处黄山风景区南大门——汤口镇。酒店与小镇的古徽州文化建筑融于一体，被称为“风景名胜中的景点，徽州文化中的精华”。酒店距合肥-铜陵-黄山高速公路与杭州-屯溪-黄山高速公路黄山风景区交汇点约1公里处，距黄山风景区南大门仅10分钟车程，毗邻黄山风景区客运集散中心。	['开业：2017', '客房数：186']	https://hotels.ctrip.com/hotels/detail/?hotelId=416232	联系方式：0559-5576699
